jobid	jobname	prog	num_segs	num_frames	maxvmem	cpu	exit_status
411	emt0.17.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	1157.932971	0
412	emt0.17.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	1159.097219	0
413	emt0.17.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	1160.4034179999999	0
392	emt0.17.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	1164.20822	0
393	emt0.17.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	1168.134969	0
414	emt0.17.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	1168.712584	0
417	emt0.18.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	1172.477637	0
418	emt0.18.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	1176.183333	0
419	emt0.18.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	1179.765413	0
420	emt0.18.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	1183.272417	0
421	emt0.18.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	1186.451684	0
422	emt0.18.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	1189.4258260000001	0
423	emt0.18.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	1192.151758	0
424	emt0.18.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	1194.9513610000001	0
425	emt0.18.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	1197.834123	0
426	emt0.18.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	1200.6718839999999	0
427	emt0.18.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	1202.918904	0
428	emt0.18.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	1204.928195	0
429	emt0.18.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	1207.022189	0
430	emt0.18.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	1208.982655	0
431	emt0.18.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	1210.899119	0
432	emt0.18.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	1212.798936	0
433	emt0.18.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	1214.418929	0
434	emt0.18.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	1215.95219	0
435	emt0.18.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	1217.1987379999998	0
436	emt0.18.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	1218.452283	0
415	emt0.18.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	1222.515885	0
416	emt0.18.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	1226.58619	0
437	emt0.18.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	1227.176654	0
440	emt0.19.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	1230.829688	0
441	emt0.19.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	1234.3358	0
442	emt0.19.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	1237.7675570000001	0
443	emt0.19.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	1241.11826	0
444	emt0.19.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	1244.337431	0
445	emt0.19.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	1247.3744689999999	0
446	emt0.19.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	1250.018407	0
447	emt0.19.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	1252.670841	0
448	emt0.19.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	1255.495312	0
449	emt0.19.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	1258.2652440000002	0
450	emt0.19.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	1260.500018	0
451	emt0.19.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	1262.466126	0
452	emt0.19.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	1264.449504	0
453	emt0.19.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	1266.3925820000002	0
454	emt0.19.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	1268.309276	0
455	emt0.19.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	1270.253807	0
456	emt0.19.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	1271.944263	0
457	emt0.19.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	1273.485746	0
458	emt0.19.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	1274.7485419999998	0
459	emt0.19.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	1275.957343	0
438	emt0.19.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	1279.915831	0
439	emt0.19.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	1283.853406	0
460	emt0.19.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	1284.389398	0
463	emt0.20.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	1287.9556089999999	0
464	emt0.20.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	1291.6603460000001	0
465	emt0.20.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	1295.172786	0
466	emt0.20.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	1298.5836210000002	0
467	emt0.20.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	1301.72209	0
468	emt0.20.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	1304.7309599999999	0
469	emt0.20.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	1307.415731	0
470	emt0.20.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	1310.2449720000002	0
471	emt0.20.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	1313.067494	0
472	emt0.20.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	1315.9377519999998	0
473	emt0.20.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	1318.206089	0
474	emt0.20.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	1320.1731759999998	0
475	emt0.20.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	1322.2423239999998	0
476	emt0.20.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	1324.156873	0
477	emt0.20.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	1325.9548129999998	0
478	emt0.20.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	1327.815901	0
479	emt0.20.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	1329.458171	0
480	emt0.20.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	1331.0139849999998	0
481	emt0.20.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	1332.264372	0
482	emt0.20.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	1333.457961	0
461	emt0.20.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	1337.424626	0
462	emt0.20.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	1341.459699	0
483	emt0.20.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	1342.036882	0
486	emt0.21.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	1345.731003	0
487	emt0.21.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	1349.36509	0
488	emt0.21.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	1352.7382650000002	0
489	emt0.21.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	1356.1416439999998	0
490	emt0.21.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	1359.382812	0
491	emt0.21.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	1362.454007	0
492	emt0.21.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	1365.1106829999999	0
493	emt0.21.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	1367.921801	0
494	emt0.21.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	1370.7465339999999	0
495	emt0.21.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	1373.584217	0
496	emt0.21.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	1375.802357	0
497	emt0.21.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	1377.7599249999998	0
498	emt0.21.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	1379.786507	0
499	emt0.21.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	1381.7639909999998	0
500	emt0.21.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	1383.640054	0
501	emt0.21.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	1385.556357	0
502	emt0.21.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	1387.203129	0
503	emt0.21.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	1388.73751	0
504	emt0.21.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	1389.959861	0
505	emt0.21.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	1391.168489	0
484	emt0.21.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	1395.049821	0
485	emt0.21.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	1399.284087	0
506	emt0.21.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	1399.871273	0
509	emt0.22.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	1403.6350109999998	0
510	emt0.22.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	1407.174896	0
511	emt0.22.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	1410.724764	0
512	emt0.22.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	1414.179692	0
513	emt0.22.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	1417.253677	0
514	emt0.22.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	1420.256006	0
515	emt0.22.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	1422.962089	0
516	emt0.22.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	1425.730771	0
517	emt0.22.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	1428.540607	0
518	emt0.22.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	1431.267337	0
519	emt0.22.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	1433.465624	0
520	emt0.22.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	1435.4431479999998	0
521	emt0.22.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	1437.507337	0
522	emt0.22.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	1439.478084	0
523	emt0.22.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	1441.3480120000002	0
524	emt0.22.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	1443.268348	0
525	emt0.22.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	1444.912873	0
526	emt0.22.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	1446.423343	0
527	emt0.22.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	1447.648737	0
528	emt0.22.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	1448.882758	0
507	emt0.22.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	1452.876346	0
508	emt0.22.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	1456.6992149999999	0
529	emt0.22.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	1457.2530769999998	0
532	emt0.23.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	1461.084563	0
533	emt0.23.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	1464.7908189999998	0
534	emt0.23.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	1468.3165079999999	0
535	emt0.23.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	1471.572674	0
536	emt0.23.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	1474.768098	0
537	emt0.23.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	1477.7944909999999	0
538	emt0.23.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	1480.4397709999998	0
539	emt0.23.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	1483.204412	0
540	emt0.23.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	1485.952362	0
541	emt0.23.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	1488.7287990000002	0
542	emt0.23.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	1490.938194	0
543	emt0.23.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	1492.88051	0
544	emt0.23.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	1494.940715	0
545	emt0.23.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	1496.855442	0
546	emt0.23.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	1498.722577	0
547	emt0.23.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	1500.6261120000001	0
548	emt0.23.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	1502.243291	0
549	emt0.23.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	1503.7646920000002	0
550	emt0.23.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	1505.0308009999999	0
551	emt0.23.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	1506.267504	0
530	emt0.23.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	1510.3958690000002	0
531	emt0.23.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	1514.465192	0
552	emt0.23.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	1515.0596520000001	0
555	emt0.24.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	1518.5791270000002	0
556	emt0.24.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	1522.136726	0
557	emt0.24.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	1525.7161270000001	0
558	emt0.24.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	1529.181629	0
559	emt0.24.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	1532.387479	0
560	emt0.24.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	1535.3736379999998	0
561	emt0.24.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	1538.125676	0
562	emt0.24.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	1540.9058420000001	0
563	emt0.24.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	1543.705339	0
564	emt0.24.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	1546.4841230000002	0
565	emt0.24.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	1548.6963990000002	0
566	emt0.24.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	1550.630583	0
567	emt0.24.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	1552.7204270000002	0
568	emt0.24.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	1554.673072	0
569	emt0.24.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	1556.6007330000002	0
570	emt0.24.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	1558.499003	0
571	emt0.24.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	1560.203536	0
572	emt0.24.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	1561.7248590000002	0
573	emt0.24.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	1562.9765009999999	0
574	emt0.24.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	1564.175803	0
553	emt0.24.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	1568.4873630000002	0
554	emt0.24.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	1572.746912	0
575	emt0.24.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	1573.3253789999999	0
578	emt0.25.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	1577.057568	0
579	emt0.25.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	1580.642883	0
580	emt0.25.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	1584.038924	0
581	emt0.25.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	1587.373596	0
582	emt0.25.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	1590.61698	0
583	emt0.25.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	1593.670185	0
584	emt0.25.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	1596.323537	0
585	emt0.25.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	1599.086581	0
586	emt0.25.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	1601.859249	0
587	emt0.25.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	1604.659372	0
588	emt0.25.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	1606.900049	0
589	emt0.25.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	1608.867223	0
590	emt0.25.5.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8829	0	1610.98014	0
591	emt0.25.6.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8252	0	1612.890468	0
592	emt0.25.8.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	8116	0	1614.8239030000002	0
593	emt0.25.9.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	7801	0	1616.7390719999999	0
594	emt0.25.12.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	6291	0	1618.3592859999999	0
595	emt0.25.10.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	5901	0	1619.9424999999999	0
596	emt0.25.13.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3870	0	1621.223373	0
597	emt0.25.14.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	3518	0	1622.40137	0
576	emt0.25.0.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24870	0	1626.364767	0
577	emt0.25.11.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	24308	0	1630.43486	0
598	emt0.25.bundle.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	0	0	1631.0039610000001	0
601	emt0.26.15.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19784	0	1634.553875	0
602	emt0.26.16.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	19104	0	1638.270996	0
603	emt0.26.17.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	18071	0	1641.779494	0
604	emt0.26.18.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	17072	0	1645.064164	0
605	emt0.26.19.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	15909	0	1648.249327	0
606	emt0.26.20.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14616	0	1651.318047	0
607	emt0.26.21.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	14107	0	1653.9995020000001	0
608	emt0.26.1.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13545	0	1656.7968369999999	0
609	emt0.26.2.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13478	0	1659.568945	0
610	emt0.26.3.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	13379	0	1662.4009310000001	0
611	emt0.26.4.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9609	0	1664.622052	0
612	emt0.26.7.traindir_res10000_k6.206122c8a37011ecbf0d23887d6f37ce	gmtkEMtrain	6	9011	0	1666.612537	0
