jobid	jobname	prog	num_segs	num_frames	maxvmem	cpu	exit_status
426	emt0.18.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	444.727937	0
427	emt0.18.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	445.72472899999997	0
428	emt0.18.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	446.686667	0
429	emt0.18.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	447.667575	0
430	emt0.18.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	448.639257	0
431	emt0.18.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	449.43676200000004	0
432	emt0.18.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	450.41112499999997	0
433	emt0.18.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	451.332683	0
434	emt0.18.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	452.09647800000005	0
435	emt0.18.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	452.841978	0
436	emt0.18.14.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	353	0	453.595907	0
437	emt0.18.bundle.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	0	0	454.203303	0
438	emt0.19.0.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2488	0	455.42384200000004	0
439	emt0.19.11.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2431	0	456.670432	0
440	emt0.19.15.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1979	0	457.811443	0
441	emt0.19.16.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1911	0	458.935342	0
442	emt0.19.17.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1808	0	460.055292	0
443	emt0.19.18.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1708	0	461.18992399999996	0
444	emt0.19.19.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1592	0	462.34323900000004	0
445	emt0.19.20.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1463	0	463.29549699999995	0
446	emt0.19.21.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1412	0	464.36732099999995	0
447	emt0.19.1.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1355	0	465.474813	0
448	emt0.19.2.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1349	0	466.590801	0
449	emt0.19.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	467.623976	0
450	emt0.19.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	468.593609	0
451	emt0.19.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	469.526525	0
452	emt0.19.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	470.498808	0
453	emt0.19.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	471.475154	0
454	emt0.19.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	472.404086	0
455	emt0.19.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	473.375616	0
456	emt0.19.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	474.30018900000005	0
457	emt0.19.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	475.077624	0
458	emt0.19.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	475.999379	0
459	emt0.19.14.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	353	0	476.880201	0
460	emt0.19.bundle.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	0	0	477.46705399999996	0
461	emt0.20.0.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2488	0	478.74129800000003	0
462	emt0.20.11.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2431	0	480.00628600000005	0
463	emt0.20.15.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1979	0	481.169422	0
464	emt0.20.16.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1911	0	482.296855	0
465	emt0.20.17.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1808	0	483.471686	0
466	emt0.20.18.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1708	0	484.621902	0
467	emt0.20.19.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1592	0	485.709088	0
468	emt0.20.20.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1463	0	486.83976199999995	0
469	emt0.20.21.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1412	0	487.925526	0
470	emt0.20.1.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1355	0	488.982747	0
471	emt0.20.2.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1349	0	490.09515	0
472	emt0.20.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	491.126699	0
473	emt0.20.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	492.11494899999997	0
474	emt0.20.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	493.05596	0
475	emt0.20.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	493.894267	0
476	emt0.20.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	494.880312	0
477	emt0.20.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	495.87165999999996	0
478	emt0.20.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	496.80762400000003	0
479	emt0.20.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	497.64771099999996	0
480	emt0.20.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	498.58945900000003	0
481	emt0.20.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	499.467714	0
482	emt0.20.14.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	353	0	500.38060299999995	0
483	emt0.20.bundle.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	0	0	500.926416	0
484	emt0.21.0.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2488	0	502.084995	0
485	emt0.21.11.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2431	0	503.287074	0
486	emt0.21.15.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1979	0	504.352237	0
487	emt0.21.16.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1911	0	505.423755	0
488	emt0.21.17.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1808	0	506.568792	0
489	emt0.21.18.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1708	0	507.49868000000004	0
490	emt0.21.19.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1592	0	508.532131	0
491	emt0.21.20.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1463	0	509.57223	0
492	emt0.21.21.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1412	0	510.54644	0
493	emt0.21.1.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1355	0	511.489693	0
494	emt0.21.2.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1349	0	512.455365	0
495	emt0.21.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	513.412489	0
496	emt0.21.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	514.276258	0
497	emt0.21.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	515.152637	0
498	emt0.21.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	516.0772830000001	0
499	emt0.21.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	516.957829	0
500	emt0.21.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	517.809795	0
501	emt0.21.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	518.694721	0
502	emt0.21.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	519.500121	0
503	emt0.21.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	520.25655	0
504	emt0.21.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	521.03684	0
505	emt0.21.14.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	353	0	521.939779	0
506	emt0.21.bundle.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	0	0	522.530403	0
507	emt0.22.0.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2488	0	523.64359	0
508	emt0.22.11.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2431	0	524.730094	0
509	emt0.22.15.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1979	0	525.755	0
510	emt0.22.16.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1911	0	526.797511	0
511	emt0.22.17.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1808	0	527.78406	0
512	emt0.22.18.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1708	0	528.83659	0
513	emt0.22.19.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1592	0	529.752466	0
514	emt0.22.20.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1463	0	530.665336	0
515	emt0.22.21.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1412	0	531.524035	0
516	emt0.22.1.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1355	0	532.388471	0
517	emt0.22.2.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1349	0	533.213402	0
518	emt0.22.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	534.133748	0
519	emt0.22.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	534.987469	0
520	emt0.22.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	535.84455	0
521	emt0.22.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	536.692371	0
522	emt0.22.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	537.514963	0
523	emt0.22.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	538.342887	0
524	emt0.22.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	539.097851	0
525	emt0.22.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	539.866675	0
526	emt0.22.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	540.728618	0
527	emt0.22.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	541.527248	0
528	emt0.22.14.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	353	0	542.246071	0
529	emt0.22.bundle.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	0	0	542.817508	0
530	emt0.23.0.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2488	0	543.7973479999999	0
531	emt0.23.11.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2431	0	544.871058	0
532	emt0.23.15.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1979	0	545.859375	0
533	emt0.23.16.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1911	0	546.792918	0
534	emt0.23.17.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1808	0	547.706676	0
535	emt0.23.18.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1708	0	548.638152	0
536	emt0.23.19.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1592	0	549.578644	0
537	emt0.23.20.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1463	0	550.408202	0
538	emt0.23.21.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1412	0	551.2438080000001	0
539	emt0.23.1.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1355	0	552.131	0
540	emt0.23.2.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1349	0	553.048216	0
541	emt0.23.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	553.965227	0
542	emt0.23.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	554.8135580000001	0
543	emt0.23.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	555.621732	0
544	emt0.23.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	556.307204	0
545	emt0.23.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	557.160937	0
546	emt0.23.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	557.9597259999999	0
547	emt0.23.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	558.788781	0
548	emt0.23.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	559.576008	0
549	emt0.23.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	560.3575089999999	0
550	emt0.23.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	561.099581	0
551	emt0.23.14.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	353	0	561.835582	0
552	emt0.23.bundle.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	0	0	562.406331	0
553	emt0.24.0.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2488	0	563.481696	0
554	emt0.24.11.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2431	0	564.539883	0
555	emt0.24.15.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1979	0	565.511267	0
556	emt0.24.16.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1911	0	566.39964	0
557	emt0.24.17.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1808	0	567.350488	0
558	emt0.24.18.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1708	0	568.280499	0
559	emt0.24.19.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1592	0	569.111613	0
560	emt0.24.20.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1463	0	569.926981	0
561	emt0.24.21.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1412	0	570.746164	0
562	emt0.24.1.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1355	0	571.661733	0
563	emt0.24.2.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1349	0	572.529409	0
564	emt0.24.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	573.396581	0
565	emt0.24.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	574.185258	0
566	emt0.24.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	575.031992	0
567	emt0.24.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	575.8182280000001	0
568	emt0.24.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	576.641681	0
569	emt0.24.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	577.2945569999999	0
570	emt0.24.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	578.0930900000001	0
571	emt0.24.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	578.902615	0
572	emt0.24.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	579.66458	0
573	emt0.24.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	580.41539	0
574	emt0.24.14.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	353	0	581.084479	0
575	emt0.24.bundle.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	0	0	581.662994	0
576	emt0.25.0.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2488	0	582.721116	0
577	emt0.25.11.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2431	0	583.754487	0
578	emt0.25.15.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1979	0	584.712775	0
579	emt0.25.16.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1911	0	585.628702	0
580	emt0.25.17.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1808	0	586.621031	0
581	emt0.25.18.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1708	0	587.5608050000001	0
582	emt0.25.19.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1592	0	588.349994	0
583	emt0.25.20.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1463	0	589.282677	0
584	emt0.25.21.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1412	0	590.244918	0
585	emt0.25.1.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1355	0	591.1285250000001	0
586	emt0.25.2.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1349	0	591.969509	0
587	emt0.25.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	592.847179	0
588	emt0.25.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	593.646831	0
589	emt0.25.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	594.4930059999999	0
590	emt0.25.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	595.353128	0
591	emt0.25.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	596.170836	0
592	emt0.25.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	596.911782	0
593	emt0.25.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	597.714096	0
594	emt0.25.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	598.464046	0
595	emt0.25.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	599.216126	0
596	emt0.25.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	599.983973	0
597	emt0.25.14.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	353	0	600.7151670000001	0
598	emt0.25.bundle.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	0	0	601.270233	0
599	emt0.26.0.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2488	0	602.377735	0
600	emt0.26.11.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2431	0	603.324073	0
601	emt0.26.15.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1979	0	604.329652	0
602	emt0.26.16.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1911	0	605.282064	0
603	emt0.26.17.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1808	0	606.223799	0
604	emt0.26.18.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1708	0	607.213249	0
605	emt0.26.19.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1592	0	608.194229	0
606	emt0.26.20.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1463	0	609.078473	0
607	emt0.26.21.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1412	0	609.976227	0
608	emt0.26.1.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1355	0	610.756661	0
609	emt0.26.2.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1349	0	611.649997	0
610	emt0.26.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	612.518721	0
611	emt0.26.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	613.235734	0
612	emt0.26.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	614.0229300000001	0
613	emt0.26.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	614.8893790000001	0
614	emt0.26.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	615.724896	0
615	emt0.26.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	616.544396	0
616	emt0.26.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	617.384785	0
617	emt0.26.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	618.200619	0
618	emt0.26.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	618.990468	0
619	emt0.26.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	619.7304260000001	0
620	emt0.26.14.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	353	0	620.476254	0
621	emt0.26.bundle.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	0	0	621.051678	0
622	emt0.27.0.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2488	0	622.09231	0
623	emt0.27.11.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	2431	0	623.122711	0
624	emt0.27.15.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1979	0	624.130074	0
625	emt0.27.16.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1911	0	625.061064	0
626	emt0.27.17.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1808	0	626.025349	0
627	emt0.27.18.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1708	0	626.943626	0
628	emt0.27.19.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1592	0	627.888725	0
629	emt0.27.20.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1463	0	628.807746	0
630	emt0.27.21.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1412	0	629.718155	0
631	emt0.27.1.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1355	0	630.6115609999999	0
632	emt0.27.2.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1349	0	631.5177990000001	0
633	emt0.27.3.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	1339	0	632.4101929999999	0
634	emt0.27.4.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	962	0	633.253192	0
635	emt0.27.7.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	902	0	634.10389	0
636	emt0.27.5.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	883	0	634.9219410000001	0
637	emt0.27.6.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	825	0	635.72536	0
638	emt0.27.8.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	812	0	636.5293369999999	0
639	emt0.27.9.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	781	0	637.333625	0
640	emt0.27.12.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	630	0	638.1232729999999	0
641	emt0.27.10.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	591	0	638.902712	0
642	emt0.27.13.train_K8.ea4d0b9ea42c11eca965a4c3f04f704a	gmtkEMtrain	8	388	0	639.627438	0
